loss,accuracy,val_loss,val_accuracy
0.9696218967437744,0.904765248298645,0.3999719023704529,0.8417984843254089
0.18077518045902252,0.9278503060340881,0.4048898220062256,0.8451290726661682
0.17127332091331482,0.93250972032547,0.3852230906486511,0.8476269841194153
0.15788018703460693,0.9385809898376465,0.37401145696640015,0.8501248955726624
0.1547941118478775,0.9376632571220398,0.46898648142814636,0.8409658670425415
